Gene stable ID	Gene type	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Gene start (bp)	Gene end (bp)	Strand	Chromosome/scaffold name	Gene description
ENSG00000284789	unprocessed_pseudogene	ENSG00000284789.1	ENST00000642264	ENST00000642264.1	354399	355271	-1	HG76_PATCH	defensin alpha 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:31800]
ENSG00000285475	unprocessed_pseudogene	ENSG00000285475.1	ENST00000643331	ENST00000643331.1	363250	364222	-1	HG76_PATCH	defensin alpha 10, pseudogene [Source:HGNC Symbol;Acc:HGNC:31801]
ENSG00000236413	processed_pseudogene	ENSG00000236413.2	ENST00000426065	ENST00000426065.2	91422309	91422538	1	X	delta sleep inducing peptide, immunoreactor (DSIPI) pseudogene
ENSG00000229733	processed_pseudogene	ENSG00000229733.1	ENST00000411430	ENST00000411430.1	123558350	123558584	1	X	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4, 9kDa (NDUFA4) pseudogene
ENSG00000237225	unprocessed_pseudogene	ENSG00000237225.2	ENST00000444577	ENST00000444577.2	131562729	131563846	1	X	olfactory receptor family 13 subfamily K member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:14721]
ENSG00000284960	processed_pseudogene	ENSG00000284960.1	ENST00000647174	ENST00000647174.1	478095	478452	1	HG76_PATCH	VPS51 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:56446]
ENSG00000285014	processed_pseudogene	ENSG00000285014.1	ENST00000642178	ENST00000642178.1	507459	508873	-1	HG76_PATCH	Ribosomal protein S24 pseudogene
ENSG00000285129	processed_pseudogene	ENSG00000285129.1	ENST00000645779	ENST00000645779.1	518004	518851	1	HG76_PATCH	RPS3A pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:35538]
ENSG00000284771	processed_pseudogene	ENSG00000284771.1	ENST00000643256	ENST00000643256.1	538790	538999	-1	HG76_PATCH	small nuclear ribonucleoprotein polypeptide C pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:49821]
ENSG00000285418	processed_pseudogene	ENSG00000285418.1	ENST00000642509	ENST00000642509.1	565690	565894	1	HG76_PATCH	small nuclear ribonucleoprotein polypeptide C pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:49830]
ENSG00000285381	processed_pseudogene	ENSG00000285381.1	ENST00000644152	ENST00000644152.1	586042	586704	-1	HG76_PATCH	RPS3A pseudogene 33 [Source:HGNC Symbol;Acc:HGNC:35476]
ENSG00000285466	processed_pseudogene	ENSG00000285466.1	ENST00000643673	ENST00000643673.1	595885	595986	1	HG76_PATCH	ribosomal protein S24 (RPS24) pseudogene
ENSG00000284760	unprocessed_pseudogene	ENSG00000284760.1	ENST00000644589	ENST00000644589.1	616822	617039	-1	HG76_PATCH	RNA binding protein, fox-1 homolog (C. elegans) 1 (RBFOX1) pseudogene
ENSG00000285211	unprocessed_pseudogene	ENSG00000285211.1	ENST00000642634	ENST00000642634.1	622952	623172	-1	HG76_PATCH	RNA binding protein, fox-1 homolog (C. elegans) 1 (RBFOX1) pseudogene
ENSG00000284777	processed_pseudogene	ENSG00000284777.1	ENST00000645352	ENST00000645352.1	633366	633629	-1	HG76_PATCH	VPS51 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:56440]
ENSG00000200852	rRNA_pseudogene	ENSG00000200852.1	ENST00000363982	ENST00000363982.1	9133828	9133946	1	X	RNA, 5S ribosomal pseudogene 499 [Source:HGNC Symbol;Acc:HGNC:43399]
ENSG00000285678	unprocessed_pseudogene	ENSG00000285678.1	ENST00000648497	ENST00000648497.1	692059	694213	-1	HG76_PATCH	proline rich 23 domain containing 1 (PRR23D1) pseudogene
ENSG00000285494	unprocessed_pseudogene	ENSG00000285494.1	ENST00000642382	ENST00000642382.1	876438	877554	-1	HG76_PATCH	ubiquitin-specific protease (USP) pseudogene
ENSG00000248418	processed_pseudogene	ENSG00000248418.2	ENST00000507979	ENST00000507979.2	29600676	29600868	1	5	ubiquitin like 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44639]
ENSG00000284894	rRNA_pseudogene	ENSG00000284894.1	ENST00000647200	ENST00000647200.1	1254807	1254856	1	HG76_PATCH	RNA, 5S ribosomal pseudogene 254 [Source:HGNC Symbol;Acc:HGNC:43154]
ENSG00000285490	unprocessed_pseudogene	ENSG00000285490.1	ENST00000646161	ENST00000646161.1	1307328	1308294	1	HG76_PATCH	olfactory receptor, family 7, subfamily E, member 160 pseudogene
ENSG00000282441	processed_pseudogene	ENSG00000282441.1	ENST00000632602	ENST00000632602.1	3543	3764	1	HSCHR11_1_CTG7	cytochrome c oxidase subunit 6C pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:49370]
ENSG00000254170	processed_pseudogene	ENSG00000254170.1	ENST00000519121	ENST00000519121.1	78708734	78716082	-1	5	ribosomal protein S3A (RPS3A) pseudogene
ENSG00000285349	transcribed_unprocessed_pseudogene	ENSG00000285349.1	ENST00000644311	ENST00000644311.1	1332994	1333211	1	HG76_PATCH	RNA binding protein, fox-1 homolog (C. elegans) 1 (RBFOX1) pseudogene
ENSG00000284893	processed_pseudogene	ENSG00000284893.1	ENST00000642709	ENST00000642709.1	1348550	1348931	-1	HG76_PATCH	Wolf-Hirschhorn syndrome candidate 1-like 1 (WHSC1L1) pseudogene
ENSG00000285469	transcribed_unprocessed_pseudogene	ENSG00000285469.1	ENST00000646024	ENST00000646024.1	1414829	1419435	1	HG76_PATCH	olfactory receptor family 7 subfamily E member 161 pseudogene [Source:HGNC Symbol;Acc:HGNC:31234]
ENSG00000285469	transcribed_unprocessed_pseudogene	ENSG00000285469.1	ENST00000642662	ENST00000642662.1	1414829	1419435	1	HG76_PATCH	olfactory receptor family 7 subfamily E member 161 pseudogene [Source:HGNC Symbol;Acc:HGNC:31234]
ENSG00000285173	processed_pseudogene	ENSG00000285173.1	ENST00000642550	ENST00000642550.1	1557710	1558091	-1	HG76_PATCH	SUB1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32300]
ENSG00000201447	rRNA_pseudogene	ENSG00000201447.1	ENST00000364577	ENST00000364577.1	77066709	77066827	1	X	RNA, 5S ribosomal pseudogene 509 [Source:HGNC Symbol;Acc:HGNC:43409]
ENSG00000285776	rRNA_pseudogene	ENSG00000285776.1	ENST00000647846	ENST00000647846.1	69672479	69672597	1	X	5S ribosomal RNA [Source:RFAM;Acc:RF00001]
ENSG00000284856	transcribed_unitary_pseudogene	ENSG00000284856.1	ENST00000644655	ENST00000644655.1	1978399	2007208	-1	HG76_PATCH	L-threonine dehydrogenase (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15547]
ENSG00000284856	transcribed_unitary_pseudogene	ENSG00000284856.1	ENST00000642905	ENST00000642905.1	1978399	2007208	-1	HG76_PATCH	L-threonine dehydrogenase (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15547]
ENSG00000284856	transcribed_unitary_pseudogene	ENSG00000284856.1	ENST00000646547	ENST00000646547.1	1978399	2007208	-1	HG76_PATCH	L-threonine dehydrogenase (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15547]
ENSG00000284856	transcribed_unitary_pseudogene	ENSG00000284856.1	ENST00000642979	ENST00000642979.1	1978399	2007208	-1	HG76_PATCH	L-threonine dehydrogenase (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15547]
ENSG00000284856	transcribed_unitary_pseudogene	ENSG00000284856.1	ENST00000646919	ENST00000646919.1	1978399	2007208	-1	HG76_PATCH	L-threonine dehydrogenase (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15547]
ENSG00000201567	rRNA_pseudogene	ENSG00000201567.1	ENST00000364697	ENST00000364697.1	95582064	95582162	1	X	RNA, 5S ribosomal pseudogene 510 [Source:HGNC Symbol;Acc:HGNC:43410]
ENSG00000223259	rRNA_pseudogene	ENSG00000223259.1	ENST00000411327	ENST00000411327.1	76655009	76655127	-1	X	RNA, 5S ribosomal pseudogene 508 [Source:HGNC Symbol;Acc:HGNC:43408]
ENSG00000235776	processed_pseudogene	ENSG00000235776.2	ENST00000424559	ENST00000424559.2	19792294	19793094	1	22	ribosomal protein L7a pseudogene 70 [Source:HGNC Symbol;Acc:HGNC:36752]
ENSG00000258595	processed_pseudogene	ENSG00000258595.2	ENST00000553543	ENST00000553543.2	93138066	93138465	1	14	cytochrome b5 type A pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:2574]
ENSG00000201594	rRNA_pseudogene	ENSG00000201594.1	ENST00000364724	ENST00000364724.1	146427456	146427572	-1	X	RNA, 5S ribosomal pseudogene 517 [Source:HGNC Symbol;Acc:HGNC:43417]
ENSG00000201000	rRNA_pseudogene	ENSG00000201000.1	ENST00000364130	ENST00000364130.1	142411053	142411171	1	X	RNA, 5S ribosomal pseudogene 516 [Source:HGNC Symbol;Acc:HGNC:43416]
ENSG00000161132	unprocessed_pseudogene	ENSG00000161132.6	ENST00000438948	ENST00000438948.1	20299760	20313216	1	22	proline dehydrogenase like, pseudogene [Source:HGNC Symbol;Acc:HGNC:56289]
ENSG00000285118	unprocessed_pseudogene	ENSG00000285118.1	ENST00000646111	ENST00000646111.1	2064350	2065487	1	HG76_PATCH	HERV-FRD provirus ancestral Env polyprotein pseudogene
ENSG00000237623	processed_pseudogene	ENSG00000237623.1	ENST00000423038	ENST00000423038.1	47273366	47274390	-1	X	nicolin 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:18322]
ENSG00000285195	processed_pseudogene	ENSG00000285195.1	ENST00000644107	ENST00000644107.1	2090255	2090837	-1	HG76_PATCH	ribosomal protein L19 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:36879]
ENSG00000232009	processed_pseudogene	ENSG00000232009.1	ENST00000442314	ENST00000442314.1	47389961	47392300	-1	X	UBX domain containing 2 (UBXD2) pseudogene
ENSG00000226556	processed_pseudogene	ENSG00000226556.2	ENST00000448027	ENST00000448027.1	47438736	47439774	-1	X	nucleophosmin 1 pseudogene 49 [Source:HGNC Symbol;Acc:HGNC:45228]
ENSG00000285026	processed_pseudogene	ENSG00000285026.1	ENST00000645660	ENST00000645660.1	2171331	2171850	-1	HG76_PATCH	ribosomal protein L17 pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:36510]
ENSG00000285126	rRNA_pseudogene	ENSG00000285126.1	ENST00000645827	ENST00000645827.1	2660511	2660629	-1	HG76_PATCH	RNA, 5S ribosomal pseudogene 252 [Source:HGNC Symbol;Acc:HGNC:43152]
ENSG00000284793	unprocessed_pseudogene	ENSG00000284793.1	ENST00000644031	ENST00000644031.1	2871964	2872220	1	HG76_PATCH	serine protease 52, pseudogene [Source:HGNC Symbol;Acc:HGNC:37322]
ENSG00000282329	processed_pseudogene	ENSG00000282329.1	ENST00000632921	ENST00000632921.1	145155	145239	-1	HSCHR12_4_CTG2	melanoregulin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50749]
ENSG00000240096	processed_pseudogene	ENSG00000240096.1	ENST00000469219	ENST00000469219.1	93223598	93224139	-1	14	ribosomal protein L18a (RPL18A) pseudogene
ENSG00000241499	processed_pseudogene	ENSG00000241499.1	ENST00000492041	ENST00000492041.1	93244010	93244323	1	14	ribosomal protein L36a pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:19802]
ENSG00000258668	processed_pseudogene	ENSG00000258668.1	ENST00000555293	ENST00000555293.1	77652827	77653055	-1	14	cytochrome c oxidase subunit 6C pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:49363]
ENSG00000282391	processed_pseudogene	ENSG00000282391.1	ENST00000631765	ENST00000631765.1	135234	135479	1	HSCHR12_4_CTG2	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4, 9kDa (NDUFA4) pseudogene
ENSG00000224656	processed_pseudogene	ENSG00000224656.1	ENST00000436365	ENST00000436365.1	47718002	47719099	-1	X	SMS pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54952]
ENSG00000229968	processed_pseudogene	ENSG00000229968.1	ENST00000439330	ENST00000439330.1	47776827	47778697	-1	X	C2H2 type zinc finger pseudogene
ENSG00000188459	processed_pseudogene	ENSG00000188459.4	ENST00000444248	ENST00000444248.1	47803296	47804789	1	X	WASP family member 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:20801]
ENSG00000224401	processed_pseudogene	ENSG00000224401.2	ENST00000423238	ENST00000423238.1	47840963	47841702	-1	X	ribosomal protein L7 pseudogene 57 [Source:HGNC Symbol;Acc:HGNC:35901]
ENSG00000239272	processed_pseudogene	ENSG00000239272.1	ENST00000463521	ENST00000463521.1	77683202	77683989	-1	14	ribosomal protein L21 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:19795]
ENSG00000258917	processed_pseudogene	ENSG00000258917.1	ENST00000554267	ENST00000554267.1	77696591	77697377	1	14	zinc finger MYND-type containing 19 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44540]
ENSG00000285320	processed_pseudogene	ENSG00000285320.1	ENST00000646261	ENST00000646261.1	3009365	3010260	1	HG76_PATCH	transmembrane protein 126A (TMEM126A) pseudogene
ENSG00000225531	processed_pseudogene	ENSG00000225531.1	ENST00000422849	ENST00000422849.1	107116829	107117557	1	9	MMRP19 pseudogene
ENSG00000282388	processed_pseudogene	ENSG00000282388.1	ENST00000633911	ENST00000633911.1	142786	143391	-1	HSCHR12_4_CTG2	ribosomal protein L13a pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:35825]
ENSG00000282551	processed_pseudogene	ENSG00000282551.1	ENST00000632260	ENST00000632260.1	202411	202823	1	HSCHR12_4_CTG2	solute carrier family 25, member 13 (citrin) (SLC25A13) pseudogene
ENSG00000213529	processed_pseudogene	ENSG00000213529.3	ENST00000448036	ENST00000448036.1	112362714	112363116	1	9	ribosomal protein L32 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:36694]
ENSG00000284854	unprocessed_pseudogene	ENSG00000284854.1	ENST00000646530	ENST00000646530.1	3693119	3693262	1	HG76_PATCH	microtubule associated serine/threonine kinase 2 (MAST2) pseudogene
ENSG00000284878	processed_pseudogene	ENSG00000284878.1	ENST00000644663	ENST00000644663.1	3894071	3897792	-1	HG76_PATCH	DENN/MADD domain containing 4A (DENND4A) pseudogene
ENSG00000251373	processed_pseudogene	ENSG00000251373.1	ENST00000513866	ENST00000513866.1	29407100	29408012	1	4	pseudogene similar to part of plectin 1, intermediate filament binding protein 500kDa (PLEC1)
ENSG00000265453	processed_pseudogene	ENSG00000265453.1	ENST00000584490	ENST00000584490.1	27281094	27281415	1	17	fission 1 (mitochondrial outer membrane) homolog (S. cerevisiae) (FIS1) pseudogene
ENSG00000251427	unprocessed_pseudogene	ENSG00000251427.1	ENST00000514471	ENST00000514471.1	69144734	69147671	1	4	UDP glucuronosyltransferase 2 family pseudogene
ENSG00000244669	processed_pseudogene	ENSG00000244669.1	ENST00000473356	ENST00000473356.1	64767130	64767897	-1	4	ribosomal protein S6 (RPS6) pseudogene
ENSG00000231442	processed_pseudogene	ENSG00000231442.3	ENST00000506036	ENST00000506036.1	63350114	63351472	1	4	LARP1B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37097]
ENSG00000256896	processed_pseudogene	ENSG00000256896.1	ENST00000536820	ENST00000536820.1	17383352	17384647	-1	12	proteasome 26S subunit, ATPase 1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:39783]
ENSG00000249890	unprocessed_pseudogene	ENSG00000249890.1	ENST00000503426	ENST00000503426.1	69021656	69022340	-1	4	pseudogene similar to part of UDP glucuronosyltransferase 2 family protein
ENSG00000249105	processed_pseudogene	ENSG00000249105.2	ENST00000514266	ENST00000514266.2	58117758	58118070	-1	4	echinoderm microtubule associated protein like 6 (EML6) pseudogene
ENSG00000248946	processed_pseudogene	ENSG00000248946.2	ENST00000510932	ENST00000510932.2	49246601	49246915	1	4	MT-ND3 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:52168]
ENSG00000272718	processed_pseudogene	ENSG00000272718.1	ENST00000573781	ENST00000573781.1	29780	30722	-1	HSCHR12_2_CTG2	taste receptor, type 2 pseudogene
ENSG00000272751	processed_pseudogene	ENSG00000272751.1	ENST00000570463	ENST00000570463.1	93649	94588	-1	HSCHR12_2_CTG2	taste receptor, type 2, member 12 pseudogene
ENSG00000273675	processed_pseudogene	ENSG00000273675.1	ENST00000614375	ENST00000614375.1	50471769	50472592	1	14	zinc finger protein 124 (ZNF124) pseudogene
ENSG00000258577	processed_pseudogene	ENSG00000258577.1	ENST00000553864	ENST00000553864.1	50571919	50572140	-1	14	small nuclear ribonucleoprotein polypeptide G pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20033]
ENSG00000261748	processed_pseudogene	ENSG00000261748.1	ENST00000564217	ENST00000564217.1	16952502	16953468	-1	16	SPRING1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:56328]
ENSG00000234359	processed_pseudogene	ENSG00000234359.3	ENST00000485699	ENST00000485699.1	45391626	45392205	-1	7	ELK1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39021]
ENSG00000273144	processed_pseudogene	ENSG00000273144.1	ENST00000572528	ENST00000572528.1	163131	164058	-1	HSCHR12_2_CTG2	taste 2 receptor member 15 pseudogene [Source:HGNC Symbol;Acc:HGNC:19106]
ENSG00000270749	processed_pseudogene	ENSG00000270749.1	ENST00000604520	ENST00000604520.1	57629285	57630151	1	7	abhydrolase domain containing 15, pseudogene
ENSG00000224560	processed_pseudogene	ENSG00000224560.3	ENST00000512696	ENST00000512696.1	45414337	45414910	-1	4	ribosomal protein L4 (RPL4) pseudogene
ENSG00000285185	processed_pseudogene	ENSG00000285185.1	ENST00000644165	ENST00000644165.1	4118125	4118561	-1	HG76_PATCH	ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1) pseudogene
ENSG00000263158	processed_pseudogene	ENSG00000263158.1	ENST00000571604	ENST00000571604.1	247038	247962	-1	HSCHR12_2_CTG2	taste 2 receptor member 63 pseudogene [Source:HGNC Symbol;Acc:HGNC:20641]
ENSG00000258491	processed_pseudogene	ENSG00000258491.2	ENST00000553836	ENST00000553836.2	50704343	50705511	-1	14	ZFP64 zinc finger protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19820]
ENSG00000263083	transcribed_processed_pseudogene	ENSG00000263083.2	ENST00000573900	ENST00000573900.1	276022	276948	-1	HSCHR12_2_CTG2	taste 2 receptor member 64 pseudogene [Source:HGNC Symbol;Acc:HGNC:20642]
ENSG00000262293	processed_pseudogene	ENSG00000262293.1	ENST00000571830	ENST00000571830.1	295902	295997	-1	HSCHR12_2_CTG2	iron-responsive element binding protein 2 (IREB2)
ENSG00000262829	unprocessed_pseudogene	ENSG00000262829.1	ENST00000570621	ENST00000570621.1	314060	314980	-1	HSCHR12_2_CTG2	novel taste receptor, type 2 family pseudogene
ENSG00000284860	processed_pseudogene	ENSG00000284860.1	ENST00000644670	ENST00000644670.1	4417948	4418233	1	HG76_PATCH	mitochondrial ribosomal protein S18C (MRPS18C) pseudogene
ENSG00000261853	processed_pseudogene	ENSG00000261853.1	ENST00000575355	ENST00000575355.1	389439	390348	-1	HSCHR12_2_CTG2	taste receptor, type 2, member 18 pseudogene
ENSG00000262986	processed_pseudogene	ENSG00000262986.1	ENST00000572651	ENST00000572651.1	402018	402219	1	HSCHR12_2_CTG2	small integral membrane protein 10 like 1 [Source:HGNC Symbol;Acc:HGNC:49847]
ENSG00000285290	unitary_pseudogene	ENSG00000285290.1	ENST00000645577	ENST00000645577.1	4632589	4638070	1	HG76_PATCH	novel lipoprotein receptor-related protein pseudogene
ENSG00000285119	transcribed_unprocessed_pseudogene	ENSG00000285119.1	ENST00000644300	ENST00000644300.1	5103000	5119270	-1	HG76_PATCH	family with sequence similarity 86 member B3, pseudogene [Source:HGNC Symbol;Acc:HGNC:44371]
ENSG00000285119	transcribed_unprocessed_pseudogene	ENSG00000285119.1	ENST00000642348	ENST00000642348.1	5103000	5119270	-1	HG76_PATCH	family with sequence similarity 86 member B3, pseudogene [Source:HGNC Symbol;Acc:HGNC:44371]
ENSG00000285119	transcribed_unprocessed_pseudogene	ENSG00000285119.1	ENST00000647053	ENST00000647053.1	5103000	5119270	-1	HG76_PATCH	family with sequence similarity 86 member B3, pseudogene [Source:HGNC Symbol;Acc:HGNC:44371]
ENSG00000285119	transcribed_unprocessed_pseudogene	ENSG00000285119.1	ENST00000646903	ENST00000646903.1	5103000	5119270	-1	HG76_PATCH	family with sequence similarity 86 member B3, pseudogene [Source:HGNC Symbol;Acc:HGNC:44371]
ENSG00000285119	transcribed_unprocessed_pseudogene	ENSG00000285119.1	ENST00000643800	ENST00000643800.1	5103000	5119270	-1	HG76_PATCH	family with sequence similarity 86 member B3, pseudogene [Source:HGNC Symbol;Acc:HGNC:44371]
ENSG00000285119	transcribed_unprocessed_pseudogene	ENSG00000285119.1	ENST00000647000	ENST00000647000.1	5103000	5119270	-1	HG76_PATCH	family with sequence similarity 86 member B3, pseudogene [Source:HGNC Symbol;Acc:HGNC:44371]
ENSG00000285119	transcribed_unprocessed_pseudogene	ENSG00000285119.1	ENST00000642414	ENST00000642414.1	5103000	5119270	-1	HG76_PATCH	family with sequence similarity 86 member B3, pseudogene [Source:HGNC Symbol;Acc:HGNC:44371]
ENSG00000285119	transcribed_unprocessed_pseudogene	ENSG00000285119.1	ENST00000644835	ENST00000644835.1	5103000	5119270	-1	HG76_PATCH	family with sequence similarity 86 member B3, pseudogene [Source:HGNC Symbol;Acc:HGNC:44371]
ENSG00000231744	processed_pseudogene	ENSG00000231744.1	ENST00000440419	ENST00000440419.1	124598707	124599580	-1	9	RAN binding protein 1 (RANBP1) pseudogene
ENSG00000282675	processed_pseudogene	ENSG00000282675.1	ENST00000632531	ENST00000632531.1	353751	354661	-1	HSCHR12_3_CTG2	taste receptor, type 2, member 18 pseudogene
ENSG00000281977	processed_pseudogene	ENSG00000281977.1	ENST00000633246	ENST00000633246.1	391038	391959	-1	HSCHR12_3_CTG2	taste receptor, type 2, member 7 pseudogene
ENSG00000284972	processed_pseudogene	ENSG00000284972.1	ENST00000647494	ENST00000647494.1	5294065	5294413	-1	HG76_PATCH	VPS51 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:56448]
